Frequency (Hz),Magnitude (Log Mag dB)
323373434,-102.2253333
323723784,-102.8006667
324074133,-102.765
324424483,-103.3406667
324774832,-103.8803333
325125182,-103.8803333
325475532,-104.4556667
325825881,-103.4606667
326176231,-103.4603333
326526580,-103.2686667
326876930,-104.1916667
327227279,-104
327577629,-103.3883333
327927978,-104.5396667
328278328,-103.5803333
328628677,-103.3523333
328979027,-104.5036667
329329377,-103.3523333
329679726,-104.084
330030076,-103.892
330380425,-103.0886667
330730775,-104.5516667
331081124,-102.5613333
331431474,-102.837
331781823,-103.9163333
332132173,-104.9956667
332482523,-103.1603333
332832872,-103.0886667
333183222,-102.8246667
333533571,-103.1366667
333883921,-102.645
334234270,-102.765
334584620,-102.3093333
334934969,-102.9686667
335285319,-102.8966667
335635668,-102.8246667
335986018,-102.5253333
336336368,-102.645
336686717,-101.8056667
337037067,-102.501
337387416,-102.777
337737766,-102.513
338088115,-101.8656667
338438465,-101.9496667
338788814,-101.6856667
339139164,-101.9973333
339489514,-102.117
339839863,-101.05
340190213,-101.17
340540562,-102.0573333
340890912,-100.7983333
341241261,-100.7263333
341591611,-100.6543333
341941960,-101.3496667
342292310,-100.666
342642659,-100.2103333
342993009,-100.1386667
343343359,-100.4146667
343693708,-99.57466667
344044058,-99.69466667
344394407,-99.203
344744757,-98.74733333
345095106,-99.443
345445456,-99.563
345795805,-100.6063333
346146155,-99.95833333
346496505,-99.50266667
346846854,-98.81933333
347197204,-99.707
347547553,-98.48333333
347897903,-99.17933333
348248252,-99.071
348598602,-99.191
348948951,-98.54366667
349299301,-97.668
349649650,-97.78766667
350000000,-98.48366667
240000000,-97.908
240720721,-97.90766667
241441441,-97.908
242162162,-95.41333333
242882883,-93.878
243603604,-92.72666667
244324324,-97.33233333
245045045,-99.44333333
245765766,-100.2103333
246486486,-99.443
247207207,-98.29166667
247927928,-98.292
248648649,-97.33233333
249369369,-95.989
250090090,-95.41366667
250810811,-95.605
251531532,-96.56466667
252252252,-97.716
252972973,-97.716
253693694,-97.716
254414414,-97.908
255135135,-96.37266667
255855856,-95.02933333
256576577,-95.41333333
257297297,-95.41333333
258018018,-94.83766667
258738739,-93.49433333
259459459,-92.727
260180180,-92.34333333
260900901,-92.34333333
261621622,-94.646
262342342,-92.535
263063063,-92.727
263783784,-92.919
264504505,-92.727
265225225,-93.68666667
265945946,-95.22133333
266666667,-94.64566667
267387387,-95.797
268108108,-96.181
268828829,-96.181
269549550,-96.37266667
270270270,-95.989
270990991,-93.68633333
271711712,-94.26166667
272432432,-94.262
273153153,-95.22133333
273873874,-94.64566667
274594595,-94.83766667
275315315,-96.18066667
276036036,-94.454
276756757,-95.605
277477477,-94.454
278198198,-94.454
278918919,-93.49433333
279639640,-94.64566667
280360360,-92.919
281081081,-93.30266667
281801802,-95.22166667
282522523,-96.181
283243243,-95.989
283963964,-95.02933333
284684685,-94.83766667
285405405,-95.22133333
286126126,-94.64566667
286846847,-97.14066667
287567568,-97.524
288288288,-97.908
289009009,-99.63466667
289729730,-99.82666667
290450450,-99.63466667
291171171,-94.83766667
291891892,-89.081
292612613,-93.11033333
293333333,-95.60533333
294054054,-93.87833333
294774775,-99.05933333
295495495,-99.82666667
296216216,-99.63466667
296936937,-100.0183333
297657658,-100.0183333
298378378,-98.86733333
299099099,-97.524
299819820,-97.33233333
300540541,-97.33233333
301261261,-97.14033333
301981982,-95.989
302702703,-98.67566667
303423423,-96.37266667
304144144,-96.94833333
304864865,-96.94833333
305585586,-97.14
306306306,-97.716
307027027,-97.52433333
307747748,-97.90766667
308468468,-98.29166667
309189189,-99.05933333
309909910,-98.867
310630631,-99.635
311351351,-99.635
312072072,-100.2103333
312792793,-91.19166667
313513514,-92.343
314234234,-98.86733333
314954955,-96.94866667
315675676,-97.716
316396396,-98.86733333
317117117,-100.786
317837838,-97.90766667
318558559,-100.978
319279279,-101.9376667
320000000,-99.635
320720721,-101.7456667
321441441,-101.17
322162162,-100.7863333
322882883,-102.513
323603604,-101.7453333
324324324,-103.664
325045045,-104.24
325765766,-103.4723333
326486486,-103.4726667
327207207,-104.0483333
327927928,-103.664
328648649,-102.8966667
329369369,-102.321
330090090,-103.2806667
330810811,-102.7046667
331531532,-105.3913333
332252252,-105.583
332972973,-105.1993333
333693694,-104.8156667
334414414,-102.8966667
335135135,-102.705
335855856,-102.897
336576577,-103.664
337297297,-104.24
338018018,-105.0076667
338738739,-106.5423333
339459459,-106.1586667
340180180,-101.3616667
340900901,-99.82666667
341621622,-100.594
342342342,-99.63466667
343063063,-99.63466667
343783784,-100.2103333
344504505,-101.3613333
345225225,-99.251
345945946,-102.897
346666667,-101.7453333
347387387,-99.44266667
348108108,-98.67566667
348828829,-98.1
349549550,-97.33233333
350270270,-97.71633333
350990991,-98.67533333
351711712,-100.5943333
352432432,-103.0883333
353153153,-103.0886667
353873874,-100.4023333
354594595,-98.86733333
355315315,-98.48333333
356036036,-97.90766667
356756757,-97.52433333
357477477,-97.33233333
358198198,-99.059
358918919,-100.786
359639640,-102.5133333
360360360,-102.513
361081081,-102.705
361801802,-100.2106667
362522523,-90.61633333
363243243,-89.273
363963964,-90.04066667
364684685,-87.93
365405405,-100.4023333
366126126,-98.67533333
366846847,-99.05933333
367567568,-97.908
368288288,-97.716
369009009,-101.7456667
369729730,-95.989
370450450,-94.07
371171171,-100.0186667
371891892,-101.5533333
372612613,-102.897
373333333,-105.5833333
374054054,-106.5426667
374774775,-105.199
375495495,-102.7046667
376216216,-102.129
376936937,-101.3616667
377657658,-100.786
378378378,-102.8966667
379099099,-103.2806667
379819820,-103.472
380540541,-106.7346667
381261261,-107.3103333
381981982,-105.583
382702703,-104.8156667
383423423,-103.0886667
384144144,-103.0883333
384864865,-102.321
385585586,-103.0886667
386306306,-104.432
387027027,-104.4316667
387747748,-106.3506667
388468468,-107.1183333
389189189,-104.432
389909910,-103.2803333
390630631,-104.432
391351351,-103.856
392072072,-104.048
392792793,-101.7456667
393513514,-106.3506667
394234234,-106.7343333
394954955,-108.8453333
395675676,-108.6533333
396396396,-108.0776667
397117117,-105.583
397837838,-100.5943333
398558559,-101.937
399279279,-101.3616667
400000000,-105.0076667
400720721,-106.7343333
401441441,-108.6533333
402162162,-110.572
402882883,-108.4616667
403603604,-109.037
404324324,-106.7343333
405045045,-105.775
405765766,-105.967
406486486,-106.9263333
407207207,-107.1183333
407927928,-108.2696667
408648649,-110.3803333
409369369,-110.38
410090090,-111.1473333
410810811,-107.1183333
411531532,-107.694
412252252,-107.502
412972973,-107.6936667
413693694,-107.6936667
414414414,-108.2696667
415135135,-109.9963333
415855856,-110.1883333
416576577,-111.7233333
417297297,-110.3803333
418018018,-109.9963333
418738739,-109.4206667
419459459,-109.229
420180180,-106.7343333
420900901,-109.9963333
421621622,-110.1883333
422342342,-112.683
423063063,-110.764
423783784,-111.9153333
424504505,-111.5313333
425225225,-110.956
425945946,-112.1073333
426666667,-111.9153333
427387387,-110.1883333
428108108,-110.7636667
428828829,-111.5313333
429549550,-112.107
430270270,-113.45
430990991,-112.107
431711712,-111.5313333
432432432,-110.9556667
433153153,-110.9556667
433873874,-111.7233333
434594595,-112.2986667
435315315,-109.9963333
436036036,-104.24
436756757,-106.7343333
437477477,-102.5133333
438198198,-100.786
438918919,-99.82666667
439639640,-106.1586667
440360360,-111.3393333
441081081,-106.5426667
441801802,-112.299
442522523,-113.4503333
443243243,-113.0666667
443963964,-112.299
444684685,-112.491
445405405,-111.3393333
446126126,-111.723
446846847,-112.6826667
447567568,-112.4906667
448288288,-112.299
449009009,-112.107
449729730,-113.4503333
450450450,-112.6826667
451171171,-112.299
451891892,-111.9153333
452612613,-105.967
453333333,-105.775
454054054,-104.8156667
454774775,-105.3913333
455495495,-105.775
456216216,-111.723
456936937,-113.0666667
457657658,-112.6826667
458378378,-110.9556667
459099099,-110.956
459819820,-111.148
460540541,-111.1476667
461261261,-108.6533333
461981982,-110.764
462702703,-109.6126667
463423423,-112.6826667
464144144,-113.0666667
464864865,-113.45
465585586,-112.107
466306306,-112.2986667
467027027,-112.1066667
467747748,-111.3396667
468468468,-109.613
469189189,-99.443
469909910,-103.0886667
470630631,-109.4206667
471351351,-112.1073333
472072072,-113.0663333
472792793,-104.432
473513514,-100.0186667
474234234,-105.1993333
474954955,-106.1586667
475675676,-108.2693333
476396396,-107.694
477117117,-108.8453333
477837838,-112.299
478558559,-110.572
479279279,-109.4206667
480000000,-107.886
480720721,-111.7233333
481441441,-111.5316667
482162162,-109.6126667
482882883,-109.2286667
483603604,-109.6126667
484324324,-110.5723333
485045045,-114.218
485765766,-112.6826667
486486486,-112.2986667
487207207,-110.764
487927928,-109.6126667
488648649,-109.6126667
