Frequency (Hz),Magnitude (Log Mag dB)
326876877,-103.0406667
327227227,-103.2323333
327577578,-102.621
327927928,-104.7316667
328278278,-103.1966667
328628629,-102.7766667
328978979,-102.9686667
329329329,-102.009
329679680,-103.5083333
330030030,-103.7003333
330380380,-102.129
330730731,-102.2493333
331081081,-103.3283333
331431431,-104.1803333
331781782,-102.765
332132132,-103.2683333
332482483,-104.12
332832833,-102.7046667
333183183,-102.633
333533534,-102.1773333
333883884,-103.0286667
334234234,-103.1486667
334584585,-103.0766667
334934935,-101.4336667
335285285,-101.7456667
335635636,-101.8653333
335985986,-101.6016667
336336336,-101.3016667
336686687,-101.8053333
337037037,-101.925
337387387,-100.858
337737738,-100.978
338088088,-101.4816667
338438438,-101.7576667
338788789,-102.2613333
339139139,-101.2296667
339489490,-101.5416667
339839840,-101.6253333
340190190,-100.594
340540541,-100.5223333
340890891,-99.64666667
341241241,-99.95866667
341591592,-98.92733333
341941942,-98.27966667
342292292,-98.93966667
342642643,-99.44266667
342992993,-99.371
343343343,-98.87933333
343693694,-98.999
344044044,-99.311
344394394,-99.20333333
344744745,-98.74733333
345095095,-99.82666667
345445445,-99.371
345795796,-99.071
346146146,-99.95833333
346496497,-99.119
346846847,-98.62766667
347197197,-99.13133333
347547548,-99.05933333
347897898,-98.41133333
348248248,-97.91966667
348598599,-98.23133333
348948949,-96.81666667
349299299,-97.09266667
349649650,-97.404
350000000,-97.524
240000000,-104.432
240720721,-104.6236667
241441441,-104.6236667
242162162,-106.5423333
242882883,-98.29166667
243603604,-93.49466667
244324324,-103.8563333
245045045,-103.2803333
245765766,-102.7046667
246486486,-101.5536667
247207207,-101.3616667
247927928,-99.635
248648649,-100.4023333
249369369,-100.2106667
250090090,-100.594
250810811,-101.9373333
251531532,-100.0186667
252252252,-100.786
252972973,-98.86733333
253693694,-99.635
254414414,-99.82666667
255135135,-100.0183333
255855856,-100.7863333
256576577,-102.513
257297297,-101.1696667
258018018,-98.67533333
258738739,-98.86733333
259459459,-98.48366667
260180180,-97.33233333
260900901,-98.48333333
261621622,-97.716
262342342,-99.059
263063063,-98.29166667
263783784,-99.63466667
264504505,-100.0186667
265225225,-99.82666667
265945946,-98.292
266666667,-98.48366667
267387387,-97.90766667
268108108,-95.79733333
268828829,-96.56466667
269549550,-96.56433333
270270270,-97.908
270990991,-99.05933333
271711712,-99.25133333
272432432,-98.48366667
273153153,-99.443
273873874,-97.908
274594595,-98.09966667
275315315,-98.67533333
276036036,-98.48333333
276756757,-99.059
277477477,-99.059
278198198,-99.443
278918919,-99.827
279639640,-99.635
280360360,-100.402
281081081,-101.1696667
281801802,-99.635
282522523,-99.05933333
283243243,-98.86733333
283963964,-99.251
284684685,-100.2106667
285405405,-99.827
286126126,-100.2103333
286846847,-103.4723333
287567568,-103.856
288288288,-102.3213333
289009009,-104.624
289729730,-104.24
290450450,-103.6643333
291171171,-105.0073333
291891892,-87.738
292612613,-87.16233333
293333333,-106.7343333
294054054,-110.3803333
294774775,-110.764
295495495,-112.6826667
296216216,-111.5313333
296936937,-109.8046667
297657658,-107.1183333
298378378,-109.8043333
299099099,-110.764
299819820,-109.421
300540541,-108.8453333
301261261,-109.421
301981982,-111.1476667
302702703,-111.3396667
303423423,-110.956
304144144,-110.9556667
304864865,-110.572
305585586,-109.229
306306306,-108.4616667
307027027,-109.229
307747748,-109.421
308468468,-110.7636667
309189189,-110.1883333
309909910,-110.9556667
310630631,-110.38
311351351,-111.3393333
312072072,-110.188
312792793,-109.0373333
313513514,-108.4613333
314234234,-108.0773333
314954955,-109.613
315675676,-109.0373333
316396396,-108.8453333
317117117,-108.2696667
317837838,-110.1883333
318558559,-109.6126667
319279279,-108.2696667
320000000,-107.31
320720721,-106.159
321441441,-105.5833333
322162162,-106.5426667
322882883,-106.7346667
323603604,-107.31
324324324,-108.6533333
325045045,-108.2696667
325765766,-107.6936667
326486486,-105.5833333
327207207,-104.048
327927928,-103.6643333
328648649,-104.432
329369369,-104.24
330090090,-105.1993333
330810811,-104.8156667
331531532,-108.4613333
332252252,-107.8856667
332972973,-105.1993333
333693694,-105.3913333
334414414,-104.24
335135135,-103.0886667
335855856,-103.0883333
336576577,-102.7046667
337297297,-104.624
338018018,-105.583
338738739,-105.1996667
339459459,-104.4316667
340180180,-103.8563333
340900901,-98.48333333
341621622,-98.86733333
342342342,-100.2103333
343063063,-100.594
343783784,-101.1696667
344504505,-101.937
345225225,-103.2806667
345945946,-103.4723333
346666667,-104.048
347387387,-103.472
348108108,-101.1696667
348828829,-100.5943333
349549550,-100.4023333
350270270,-100.4023333
350990991,-100.4023333
351711712,-102.705
352432432,-103.8563333
353153153,-106.159
353873874,-106.1586667
354594595,-103.6643333
355315315,-100.594
356036036,-100.2103333
356756757,-101.17
357477477,-101.3616667
358198198,-100.978
358918919,-101.9373333
359639640,-103.2806667
360360360,-104.24
361081081,-105.967
361801802,-104.8156667
362522523,-102.705
363243243,-101.9373333
363963964,-100.978
364684685,-101.362
365405405,-100.5943333
366126126,-101.7453333
366846847,-103.4723333
367567568,-103.4726667
368288288,-104.2396667
369009009,-104.048
369729730,-102.129
370450450,-100.0186667
371171171,-101.17
371891892,-101.362
372612613,-100.5943333
373333333,-102.321
374054054,-102.897
374774775,-105.583
375495495,-106.3506667
376216216,-104.0476667
376936937,-102.8966667
377657658,-101.9373333
378378378,-101.7453333
379099099,-102.1293333
379819820,-101.9373333
380540541,-102.8966667
381261261,-103.856
381981982,-106.3503333
382702703,-107.694
383423423,-108.4613333
384144144,-105.3913333
384864865,-104.8156667
385585586,-104.048
386306306,-102.8966667
387027027,-103.2806667
387747748,-105.1996667
388468468,-107.502
389189189,-105.3913333
389909910,-102.8966667
390630631,-106.3506667
391351351,-107.31
392072072,-106.7343333
392792793,-104.048
393513514,-105.0073333
394234234,-104.2396667
394954955,-104.0476667
395675676,-107.502
396396396,-105.967
397117117,-106.9263333
397837838,-105.1996667
398558559,-105.0073333
399279279,-102.1293333
400000000,-103.4726667
400720721,-103.2806667
401441441,-106.1586667
402162162,-105.0076667
402882883,-104.432
403603604,-106.1586667
404324324,-106.9263333
405045045,-107.6936667
405765766,-105.3913333
406486486,-103.4723333
407207207,-102.8966667
407927928,-102.321
408648649,-103.4723333
409369369,-105.3913333
410090090,-106.3506667
410810811,-105.3913333
411531532,-107.1183333
412252252,-105.5826667
412972973,-104.0483333
413693694,-104.048
414414414,-102.7046667
415135135,-103.2803333
415855856,-103.8563333
416576577,-103.6643333
417297297,-104.4316667
418018018,-107.8856667
418738739,-106.7346667
419459459,-104.048
420180180,-103.664
420900901,-105.0073333
421621622,-103.6643333
422342342,-103.856
423063063,-104.24
423783784,-104.6236667
424504505,-105.1993333
425225225,-106.351
425945946,-108.4613333
426666667,-107.31
427387387,-105.3913333
428108108,-105.9666667
428828829,-105.583
429549550,-104.4316667
430270270,-105.775
430990991,-108.0773333
431711712,-107.502
432432432,-106.7343333
433153153,-106.7346667
433873874,-105.775
434594595,-109.4206667
435315315,-107.118
436036036,-106.9263333
436756757,-105.391
437477477,-105.391
438198198,-104.8156667
438918919,-105.0073333
439639640,-106.5426667
440360360,-106.9263333
441081081,-105.967
441801802,-105.3913333
442522523,-105.1993333
443243243,-107.31
443963964,-106.5426667
444684685,-106.9263333
445405405,-106.159
446126126,-106.5426667
446846847,-109.9963333
