Frequency (Hz),Magnitude (Log Mag dB)
339839840,-101.6253333
340190190,-100.9776667
340540541,-101.4816667
340890891,-101.5656667
341241241,-101.4936667
341591592,-101.23
341941942,-100.9656667
342292292,-100.4743333
342642643,-100.0183333
342992993,-100.906
343343343,-99.071
343693694,-99.76666667
344044044,-97.77566667
344394394,-98.62733333
344744745,-98.172
345095095,-99.443
345445445,-98.60333333
345795796,-98.68733333
346146146,-99.76666667
346496497,-99.69466667
346846847,-99.77866667
347197197,-99.515
347547548,-99.827
347897898,-99.563
348248248,-98.68733333
348598599,-98.04
348948949,-97.968
349299299,-99.58666667
349649650,-98.17166667
350000000,-97.908
240000000,-95.989
240720721,-94.454
241441441,-94.07
242162162,-95.605
242882883,-92.15166667
243603604,-90.23266667
244324324,-94.83766667
245045045,-95.413
245765766,-95.41333333
246486486,-95.41333333
247207207,-97.33233333
247927928,-94.262
248648649,-95.989
249369369,-94.262
250090090,-94.07
250810811,-94.64566667
251531532,-97.71566667
252252252,-99.44266667
252972973,-98.86733333
253693694,-100.978
254414414,-100.2103333
255135135,-99.059
255855856,-98.29133333
256576577,-98.29133333
257297297,-98.48333333
258018018,-97.332
258738739,-98.48366667
259459459,-98.09966667
260180180,-101.3616667
260900901,-98.86733333
261621622,-100.0183333
262342342,-99.059
263063063,-97.332
263783784,-97.14033333
264504505,-97.33233333
265225225,-98.1
265945946,-95.22166667
266666667,-95.41333333
267387387,-98.09966667
268108108,-97.14033333
268828829,-98.1
269549550,-96.94833333
270270270,-97.90766667
270990991,-98.29166667
271711712,-100.21
272432432,-97.14
273153153,-96.75666667
273873874,-96.75666667
274594595,-95.79733333
275315315,-95.605
276036036,-98.29133333
276756757,-95.98866667
277477477,-97.332
278198198,-96.37266667
278918919,-95.98866667
279639640,-96.181
280360360,-96.75666667
281081081,-97.33233333
281801802,-95.02933333
282522523,-97.524
283243243,-95.22166667
283963964,-95.02966667
284684685,-95.989
285405405,-96.75633333
286126126,-100.7863333
286846847,-101.3616667
287567568,-98.29166667
288288288,-98.09933333
289009009,-97.716
289729730,-97.524
290450450,-98.67533333
291171171,-96.94833333
291891892,-91.76733333
292612613,-92.91866667
293333333,-99.82666667
294054054,-99.44266667
294774775,-102.1293333
295495495,-101.17
296216216,-102.513
296936937,-101.362
297657658,-102.3213333
298378378,-100.402
299099099,-100.978
299819820,-103.4726667
300540541,-102.1293333
301261261,-104.6236667
301981982,-102.1293333
302702703,-102.1296667
303423423,-101.7456667
304144144,-103.0886667
304864865,-105.1996667
305585586,-103.6646667
306306306,-104.8153333
307027027,-105.199
307747748,-104.24
308468468,-103.4726667
309189189,-103.856
309909910,-103.2806667
310630631,-105.0076667
311351351,-104.048
312072072,-104.048
312792793,-99.251
313513514,-99.059
314234234,-105.967
314954955,-103.4723333
315675676,-102.897
316396396,-103.0886667
317117117,-102.129
317837838,-101.3616667
318558559,-102.3213333
319279279,-104.2396667
320000000,-105.775
320720721,-107.118
321441441,-105.967
322162162,-105.1993333
322882883,-103.4723333
323603604,-104.432
324324324,-104.24
325045045,-105.391
325765766,-104.24
326486486,-105.1993333
327207207,-105.583
327927928,-106.1586667
328648649,-105.7746667
329369369,-106.5426667
330090090,-105.5833333
330810811,-107.118
331531532,-107.31
332252252,-108.4613333
332972973,-110.3803333
333693694,-107.886
334414414,-106.3506667
335135135,-106.3506667
335855856,-106.5426667
336576577,-104.6236667
337297297,-105.967
338018018,-108.461
338738739,-109.613
339459459,-111.1476667
340180180,-109.4206667
340900901,-106.3506667
341621622,-103.6643333
342342342,-105.0076667
343063063,-104.432
343783784,-104.8156667
344504505,-104.8156667
345225225,-105.1993333
345945946,-107.1183333
346666667,-108.0776667
347387387,-106.7343333
348108108,-106.1586667
348828829,-104.6236667
349549550,-105.583
350270270,-102.8966667
350990991,-103.664
351711712,-105.391
352432432,-107.5023333
353153153,-107.3103333
353873874,-107.1183333
354594595,-104.8156667
355315315,-104.4316667
356036036,-105.391
