Frequency (Hz),Magnitude (Log Mag dB)
299099099,-99.443
299819820,-99.635
300540541,-99.63466667
301261261,-98.09966667
301981982,-98.48366667
302702703,-97.524
303423423,-97.90766667
304144144,-96.37266667
304864865,-96.56466667
305585586,-95.41333333
306306306,-96.37266667
307027027,-97.33233333
307747748,-96.37266667
308468468,-95.22166667
309189189,-94.262
309909910,-93.11066667
310630631,-93.49433333
311351351,-92.15133333
312072072,-93.303
312792793,-94.64566667
313513514,-94.26166667
314234234,-94.646
314954955,-92.343
315675676,-92.727
316396396,-91.95933333
317117117,-91.57566667
317837838,-92.343
318558559,-93.30266667
319279279,-95.22133333
320000000,-95.797
320720721,-95.797
321441441,-94.262
322162162,-93.11066667
322882883,-92.15133333
323603604,-92.34333333
324324324,-92.535
325045045,-94.262
325765766,-96.56466667
326486486,-98.1
327207207,-98.29166667
327927928,-95.797
328648649,-94.45366667
329369369,-94.262
330090090,-94.07
330810811,-94.646
331531532,-95.989
332252252,-98.29166667
332972973,-98.86733333
333693694,-98.67533333
334414414,-97.332
335135135,-95.989
335855856,-95.22133333
336576577,-93.87833333
337297297,-95.989
338018018,-98.867
338738739,-99.443
339459459,-101.1696667
340180180,-100.2103333
340900901,-93.68633333
341621622,-95.797
342342342,-98.67566667
343063063,-98.09966667
343783784,-99.059
344504505,-100.0183333
345225225,-102.8966667
345945946,-103.8563333
346666667,-105.0073333
347387387,-99.443
348108108,-98.09966667
348828829,-97.14066667
349549550,-97.33233333
350270270,-100.978
350990991,-102.897
351711712,-102.513
352432432,-102.8966667
353153153,-105.0073333
353873874,-100.2106667
354594595,-102.1293333
355315315,-98.867
356036036,-101.1696667
356756757,-100.9783333
357477477,-101.7456667
358198198,-102.8963333
358918919,-105.0076667
359639640,-102.8966667
360360360,-101.9373333
361081081,-101.5536667
361801802,-101.7456667
362522523,-101.3616667
363243243,-102.321
363963964,-102.705
364684685,-102.321
365405405,-106.7343333
366126126,-106.7343333
366846847,-105.199
367567568,-103.2803333
368288288,-102.705
369009009,-103.4723333
369729730,-102.897
370450450,-104.048
371171171,-104.624
371891892,-106.351
372612613,-109.0373333
373333333,-108.461
374054054,-107.8856667
374774775,-104.048
375495495,-106.3506667
376216216,-104.8153333
376936937,-106.159
377657658,-108.0776667
378378378,-109.229
379099099,-109.421
379819820,-108.2693333
380540541,-108.6533333
381261261,-107.118
381981982,-108.0773333
382702703,-108.4613333
383423423,-109.229
384144144,-109.229
384864865,-111.7233333
385585586,-109.8046667
386306306,-109.229
387027027,-107.1183333
387747748,-107.31
388468468,-109.4206667
389189189,-107.6936667
389909910,-106.9263333
390630631,-110.1883333
391351351,-110.572
392072072,-110.572
392792793,-108.4613333
393513514,-108.0776667
394234234,-107.6936667
394954955,-109.0373333
395675676,-109.9966667
396396396,-111.5316667
397117117,-112.107
397837838,-102.897
398558559,-103.856
399279279,-106.3506667
400000000,-106.5426667
400720721,-108.4613333
401441441,-110.572
402162162,-111.7233333
402882883,-112.6826667
403603604,-112.8743333
404324324,-111.3396667
405045045,-113.2586667
405765766,-112.491
406486486,-110.9556667
407207207,-111.148
407927928,-108.2693333
408648649,-108.4613333
409369369,-111.5313333
410090090,-111.5313333
410810811,-112.107
411531532,-111.915
412252252,-112.107
412972973,-109.6126667
413693694,-108.8453333
414414414,-110.1883333
415135135,-111.915
415855856,-112.2993333
416576577,-113.2583333
417297297,-113.642
418018018,-112.299
418738739,-110.956
419459459,-109.037
420180180,-107.502
420900901,-109.4206667
421621622,-111.148
422342342,-112.299
423063063,-113.2583333
423783784,-114.41
424504505,-113.2583333
425225225,-114.0256667
425945946,-111.7236667
426666667,-110.188
427387387,-110.5723333
428108108,-110.3803333
428828829,-111.7233333
429549550,-112.4906667
430270270,-114.218
430990991,-116.9043333
431711712,-113.0666667
432432432,-112.299
433153153,-112.491
433873874,-115.3693333
434594595,-113.4503333
435315315,-115.1773333
436036036,-113.45
436756757,-113.6423333
437477477,-113.4503333
438198198,-107.8856667
438918919,-109.6126667
439639640,-114.218
440360360,-111.9153333
441081081,-110.764
441801802,-111.3396667
442522523,-113.8343333
443243243,-114.41
443963964,-114.2176667
444684685,-114.9853333
445405405,-113.6423333
446126126,-113.834
446846847,-114.6016667
447567568,-115.1773333
448288288,-115.9446667
449009009,-116.1363333
449729730,-116.3283333
450450450,-115.9446667
451171171,-113.6423333
451891892,-114.218
452612613,-114.41
453333333,-114.026
454054054,-114.218
454774775,-114.7933333
455495495,-115.753
456216216,-114.7933333
456936937,-114.026
457657658,-116.1363333
458378378,-116.1366667
459099099,-117.8633333
459819820,-117.096
460540541,-113.834
461261261,-114.6016667
461981982,-114.6016667
462702703,-113.0663333
463423423,-116.1366667
464144144,-115.369
464864865,-117.096
465585586,-115.945
466306306,-114.7936667
467027027,-114.6016667
467747748,-115.1773333
468468468,-116.1366667
469189189,-110.764
469909910,-105.0076667
470630631,-114.9853333
471351351,-114.9853333
472072072,-115.945
472792793,-113.2583333
473513514,-113.642
474234234,-114.0256667
474954955,-116.1366667
475675676,-113.2583333
476396396,-112.6826667
477117117,-114.2176667
477837838,-115.369
478558559,-114.7933333
479279279,-116.9043333
480000000,-111.5313333
480720721,-113.0663333
481441441,-116.5203333
482162162,-118.2473333
482882883,-115.753
483603604,-116.3286667
484324324,-116.5203333
485045045,-115.561
485765766,-117.0963333
486486486,-116.5203333
487207207,-112.8746667
487927928,-114.4096667
488648649,-116.5203333
