Frequency (Hz),Magnitude (Log Mag dB)
301981982,-104.2396667
302702703,-103.0883333
303423423,-102.321
304144144,-102.8966667
304864865,-102.513
305585586,-103.0883333
306306306,-105.199
307027027,-105.967
307747748,-106.5426667
308468468,-107.31
309189189,-106.1586667
309909910,-104.8153333
310630631,-105.775
311351351,-106.3506667
312072072,-106.5426667
312792793,-107.694
313513514,-108.0776667
314234234,-108.6533333
314954955,-108.845
315675676,-108.8453333
316396396,-103.8563333
317117117,-103.6643333
317837838,-107.694
318558559,-109.037
319279279,-109.0373333
320000000,-109.6126667
320720721,-110.956
321441441,-110.38
322162162,-109.805
322882883,-111.1476667
323603604,-110.764
324324324,-112.299
325045045,-112.107
325765766,-112.299
326486486,-114.026
327207207,-113.258
327927928,-112.2986667
328648649,-113.4503333
329369369,-113.0663333
330090090,-112.107
330810811,-113.642
331531532,-113.2583333
332252252,-113.6423333
332972973,-115.369
333693694,-113.642
334414414,-114.9853333
335135135,-114.4096667
335855856,-115.369
336576577,-113.0663333
337297297,-113.2583333
338018018,-115.369
338738739,-115.3693333
339459459,-114.6016667
340180180,-115.3693333
340900901,-103.472
341621622,-103.472
342342342,-113.834
343063063,-114.026
343783784,-103.6643333
344504505,-112.6826667
345225225,-114.2176667
345945946,-114.0256667
346666667,-116.5206667
347387387,-115.9446667
348108108,-114.41
348828829,-113.0666667
349549550,-113.0666667
350270270,-113.4503333
350990991,-112.491
351711712,-114.9856667
352432432,-115.7526667
353153153,-115.177
353873874,-114.9853333
354594595,-113.642
355315315,-112.2986667
356036036,-111.9153333
356756757,-113.0663333
357477477,-112.8746667
358198198,-114.026
358918919,-114.985
359639640,-110.764
360360360,-108.4613333
361081081,-112.1066667
361801802,-111.1476667
362522523,-111.1476667
363243243,-110.764
363963964,-112.107
364684685,-113.834
365405405,-114.6016667
366126126,-112.8743333
366846847,-111.7233333
367567568,-111.5313333
368288288,-109.9966667
369009009,-109.421
369729730,-110.38
370450450,-112.107
371171171,-113.4503333
371891892,-114.6013333
372612613,-112.107
373333333,-111.1473333
374054054,-110.3803333
374774775,-109.613
375495495,-109.613
376216216,-109.8046667
376936937,-110.38
377657658,-113.834
378378378,-114.218
379099099,-112.8743333
379819820,-111.3393333
380540541,-111.3393333
381261261,-110.1883333
381981982,-111.5313333
382702703,-112.683
383423423,-113.642
384144144,-116.1366667
384864865,-115.3693333
385585586,-116.3286667
386306306,-115.1773333
387027027,-113.0663333
387747748,-112.6826667
388468468,-112.8746667
389189189,-113.642
389909910,-110.956
390630631,-112.6826667
391351351,-115.945
392072072,-114.9853333
392792793,-114.2176667
393513514,-114.7933333
394234234,-114.2176667
394954955,-114.6013333
395675676,-114.6013333
396396396,-115.7526667
397117117,-118.0556667
397837838,-116.5203333
398558559,-115.753
399279279,-114.41
400000000,-113.8336667
400720721,-115.1773333
401441441,-115.1773333
402162162,-115.7526667
402882883,-117.096
403603604,-118.2473333
404324324,-117.48
405045045,-118.6313333
405765766,-117.48
406486486,-117.48
407207207,-116.3286667
407927928,-116.9043333
408648649,-117.8636667
409369369,-119.2066667
410090090,-118.6313333
410810811,-119.207
411531532,-119.5906667
412252252,-119.015
412972973,-118.6313333
413693694,-118.4393333
414414414,-117.8636667
415135135,-118.0556667
415855856,-119.2066667
416576577,-119.0153333
417297297,-119.5906667
418018018,-119.9743333
418738739,-119.7826667
419459459,-119.207
420180180,-109.037
420900901,-120.1663333
421621622,-119.9743333
422342342,-119.7826667
423063063,-119.207
423783784,-120.55
424504505,-118.823
425225225,-119.9743333
425945946,-120.358
426666667,-118.4393333
427387387,-119.7826667
428108108,-119.7826667
428828829,-120.3583333
429549550,-119.5903333
430270270,-120.55
430990991,-120.358
431711712,-119.9743333
432432432,-119.5903333
433153153,-119.9743333
433873874,-119.015
434594595,-119.7823333
435315315,-119.3986667
436036036,-119.5903333
436756757,-119.7823333
437477477,-119.3986667
438198198,-117.48
438918919,-116.7123333
439639640,-119.3986667
440360360,-119.207
441081081,-120.358
441801802,-120.358
442522523,-119.207
443243243,-119.7823333
443963964,-119.3986667
444684685,-119.399
445405405,-119.2066667
446126126,-119.3986667
446846847,-120.7416667
447567568,-119.3986667
448288288,-120.166
449009009,-119.9743333
449729730,-118.4393333
450450450,-120.1663333
451171171,-119.9743333
451891892,-119.207
452612613,-119.0153333
453333333,-119.207
454054054,-120.742
454774775,-120.7416667
455495495,-120.3583333
456216216,-119.015
456936937,-119.9743333
457657658,-119.015
458378378,-119.9743333
459099099,-119.3983333
459819820,-120.358
460540541,-119.7826667
461261261,-119.7823333
461981982,-119.3986667
462702703,-118.2473333
463423423,-119.015
464144144,-119.3986667
464864865,-119.7826667
465585586,-119.5906667
466306306,-119.5906667
467027027,-120.1663333
467747748,-119.5903333
468468468,-119.5906667
469189189,-118.0556667
469909910,-118.2476667
470630631,-119.207
471351351,-119.207
472072072,-119.0146667
472792793,-118.2473333
473513514,-119.399
474234234,-118.631
474954955,-118.6313333
475675676,-118.823
476396396,-119.7823333
477117117,-119.0153333
477837838,-118.6313333
478558559,-119.207
479279279,-118.2473333
480000000,-112.107
480720721,-112.6826667
481441441,-119.3986667
482162162,-119.015
482882883,-118.2473333
483603604,-118.8233333
484324324,-118.2476667
485045045,-118.6313333
485765766,-118.0556667
486486486,-118.0556667
487207207,-115.7526667
487927928,-115.9446667
488648649,-118.823
489369369,-117.288
