Frequency (Hz),Magnitude (Log Mag dB)
250090090,-94.07033333
250810811,-95.41333333
251531532,-95.02933333
252252252,-96.94833333
252972973,-95.797
253693694,-95.22166667
254414414,-94.83766667
255135135,-95.413
255855856,-94.83766667
256576577,-96.56433333
257297297,-98.67566667
258018018,-98.29166667
258738739,-98.86733333
259459459,-97.90766667
260180180,-97.716
260900901,-96.94866667
261621622,-96.181
262342342,-96.94866667
263063063,-97.52433333
263783784,-98.48333333
264504505,-100.0186667
265225225,-100.5943333
265945946,-101.1696667
266666667,-100.7863333
267387387,-99.63466667
268108108,-98.675
268828829,-100.2103333
269549550,-100.2103333
270270270,-100.4023333
270990991,-102.513
271711712,-103.4726667
272432432,-104.8156667
273153153,-105.1993333
273873874,-104.24
274594595,-102.321
275315315,-102.513
276036036,-102.3213333
276756757,-103.6643333
277477477,-104.8156667
278198198,-102.129
278918919,-105.583
279639640,-106.5426667
280360360,-105.967
281081081,-104.4316667
281801802,-105.3913333
282522523,-104.4316667
283243243,-104.624
283963964,-104.24
284684685,-104.432
285405405,-103.6643333
286126126,-105.7753333
286846847,-106.5426667
287567568,-106.7346667
288288288,-104.432
289009009,-106.351
289729730,-106.5426667
290450450,-105.3913333
291171171,-103.0883333
291891892,-96.75666667
292612613,-97.332
293333333,-102.321
294054054,-104.624
294774775,-109.421
295495495,-108.845
296216216,-107.886
296936937,-107.694
297657658,-107.886
298378378,-106.1586667
299099099,-106.5426667
299819820,-106.5426667
300540541,-106.1586667
301261261,-106.7343333
301981982,-108.6536667
302702703,-108.4616667
303423423,-106.7343333
304144144,-108.6536667
304864865,-106.926
305585586,-106.3506667
306306306,-105.967
307027027,-106.3503333
307747748,-105.9666667
308468468,-107.5023333
309189189,-107.5016667
309909910,-107.6936667
310630631,-107.118
311351351,-106.5423333
312072072,-105.7753333
312792793,-104.4316667
313513514,-91.19233333
314234234,-105.967
314954955,-106.159
315675676,-94.454
316396396,-100.4023333
317117117,-102.5133333
317837838,-104.8156667
318558559,-105.0073333
319279279,-106.1586667
320000000,-104.8153333
320720721,-104.048
321441441,-105.0073333
322162162,-104.624
322882883,-106.159
323603604,-105.391
324324324,-107.1183333
325045045,-105.775
325765766,-105.0073333
326486486,-105.0073333
327207207,-103.664
327927928,-104.24
328648649,-103.6643333
329369369,-103.4723333
330090090,-105.199
330810811,-105.583
331531532,-106.7346667
332252252,-106.3503333
332972973,-105.1993333
333693694,-104.8153333
334414414,-104.0483333
335135135,-103.0883333
335855856,-102.8963333
336576577,-103.472
337297297,-104.24
338018018,-103.664
338738739,-104.8156667
339459459,-103.2803333
340180180,-103.2806667
340900901,-102.129
341621622,-102.129
342342342,-102.513
343063063,-101.5533333
343783784,-102.129
344504505,-102.129
345225225,-101.554
345945946,-104.2396667
346666667,-104.048
347387387,-102.897
348108108,-103.4723333
348828829,-100.978
349549550,-101.3616667
350270270,-100.5943333
350990991,-102.321
351711712,-103.0886667
352432432,-105.0073333
353153153,-105.583
353873874,-105.9666667
354594595,-103.8563333
355315315,-102.8963333
356036036,-103.472
356756757,-102.321
357477477,-102.513
358198198,-104.8153333
358918919,-105.0073333
359639640,-105.0076667
