Frequency (Hz),Magnitude (Log Mag dB)
286236236,-95.07766667
286586587,-96.42066667
286936937,-95.46133333
287287287,-96.00066667
287637638,-95.23366667
287987988,-95.42566667
288338339,-96.57666667
288688689,-95.38933333
289039039,-94.81366667
289389390,-95.38966667
289739740,-96.88833333
290090090,-97.27233333
290440441,-98.23166667
290790791,-97.236
291141141,-97.04433333
291491492,-96.46866667
291841842,-97.428
292192192,-96.04933333
292542543,-96.241
292892893,-96.43266667
293243243,-96.397
293593594,-96.97266667
293943944,-96.58866667
294294294,-97.356
294644645,-97.70366667
294994995,-98.08766667
295345346,-98.47166667
295695696,-99.58666667
296046046,-97.668
296396397,-99.395
296746747,-98.975
297097097,-99.55066667
297447448,-99.74266667
297797798,-98.20766667
298148148,-98.93966667
298498499,-98.17166667
298848849,-98.36366667
299199199,-98.51966667
299549550,-98.13566667
299899900,-98.903
300250250,-98.51966667
300600601,-98.67533333
300950951,-98.29166667
301301301,-98.83133333
301651652,-98.83133333
302002002,-99.791
302352352,-98.79533333
302702703,-99.563
303053053,-101.29
303403404,-101.4456667
303753754,-99.91033333
304104104,-101.6016667
304454455,-101.7936667
304804805,-100.834
305155155,-101.7576667
305505506,-100.4143333
305855856,-100.99
306206206,-99.22666667
306556557,-99.227
306906907,-98.04
307257257,-99.383
307607608,-99.57466667
307957958,-99.92233333
308308308,-99.53866667
308658659,-100.882
309009009,-100.6543333
309359359,-101.2296667
309709710,-101.9613333
310060060,-101.3856667
310410411,-101.1936667
310760761,-101.9253333
311111111,-101.5416667
311461462,-101.5416667
311811812,-100.5463333
312162162,-99.77866667
312512513,-100.3183333
312862863,-99.93466667
313213213,-100.1263333
313563564,-100.2826667
313913914,-100.858
314264264,-100.2826667
314614615,-99.479
314964965,-100.2466667
315315315,-99.86266667
315665666,-100.0186667
316016016,-100.2106667
316366366,-100.1746667
316716717,-100.9423333
317067067,-100.3666667
317417418,-101.8653333
317767768,-101.098
318118118,-100.5223333
318468469,-100.6783333
318818819,-101.446
319169169,-102.5613333
319519520,-101.6016667
319869870,-101.6016667
320220220,-99.83866667
320570571,-100.6063333
320920921,-99.83866667
321271271,-99.99466667
321621622,-100.954
321971972,-100.534
322322322,-100.3423333
322672673,-100.3426667
323023023,-100.1146667
323373373,-101.2656667
323723724,-100.498
324074074,-101.6136667
324424424,-101.8053333
324774775,-101.7693333
325125125,-103.4966667
325475476,-101.7693333
325825826,-102.5013333
326176176,-102.693
326526527,-101.9256667
326876877,-101.889
327227227,-101.5056667
327577578,-101.4696667
327927928,-101.4696667
328278278,-100.3183333
328628629,-101.8173333
328978979,-101.6256667
329329329,-102.3933333
